Age,Job,Marital,Education,Housing,Loan,Contact,Duration,Success
81,retired,divorced,basic.4y,no,no,cellular,532,yes
71,retired,married,high.school,yes,no,telephone,232,no
35,services,married,university.degree,yes,no,telephone,8,no
58,retired,married,basic.4y,yes,no,telephone,7,no
44,blue-collar,married,basic.6y,yes,no,telephone,10,no
26,admin.,single,university.degree,yes,no,telephone,4,no
47,management,married,university.degree,yes,no,cellular,281,no
55,management,divorced,university.degree,yes,no,cellular,1440,yes
39,management,married,university.degree,yes,no,cellular,291,yes
32,services,single,university.degree,no,no,cellular,128,no
38,technician,married,university.degree,yes,no,telephone,173,no
47,management,married,university.degree,no,no,cellular,362,yes
57,admin.,married,basic.9y,no,no,cellular,114,no
51,technician,married,university.degree,yes,no,cellular,97,no
78,retired,divorced,high.school,no,no,cellular,238,no
32,admin.,single,university.degree,no,no,cellular,154,no
32,admin.,single,university.degree,yes,no,cellular,150,yes
39,management,married,university.degree,yes,yes,cellular,206,no
43,unemployed,married,basic.9y,no,no,cellular,270,yes
67,retired,married,professional.course,no,no,cellular,116,no
49,admin.,married,university.degree,no,no,cellular,110,no
57,management,married,university.degree,no,no,cellular,277,yes
59,services,married,professional.course,yes,no,cellular,251,no
51,unemployed,married,high.school,yes,yes,cellular,240,no
31,admin.,single,high.school,no,no,cellular,252,yes
34,technician,married,professional.course,yes,yes,cellular,120,no
30,technician,single,professional.course,yes,no,cellular,789,no
34,technician,married,professional.course,unknown,unknown,cellular,126,no
51,unemployed,married,high.school,unknown,unknown,telephone,228,no
46,admin.,married,basic.9y,unknown,unknown,cellular,490,no
30,admin.,single,high.school,no,no,cellular,219,yes
75,retired,married,basic.9y,no,no,telephone,543,no
51,technician,married,professional.course,yes,no,cellular,841,yes
28,admin.,single,university.degree,yes,no,cellular,387,no
25,student,single,university.degree,yes,yes,telephone,131,no
34,unemployed,married,university.degree,no,no,cellular,109,no
22,admin.,single,university.degree,yes,no,cellular,194,yes
20,blue-collar,single,basic.4y,no,no,telephone,36,no
43,entrepreneur,married,university.degree,no,no,cellular,255,yes
58,entrepreneur,married,high.school,no,no,cellular,145,no
88,retired,married,basic.4y,no,no,cellular,127,no
58,entrepreneur,married,high.school,yes,no,cellular,198,no
34,services,divorced,high.school,yes,no,telephone,11,no
76,retired,married,basic.4y,yes,no,cellular,136,no
34,unemployed,married,university.degree,yes,no,telephone,113,no
35,admin.,married,high.school,no,no,cellular,415,yes
32,admin.,married,high.school,unknown,unknown,cellular,908,yes
34,admin.,married,university.degree,no,yes,cellular,250,yes
27,services,single,high.school,no,yes,telephone,35,no
34,admin.,married,university.degree,yes,no,cellular,125,no
88,retired,married,basic.4y,yes,no,cellular,213,no
30,services,single,university.degree,yes,no,telephone,8,no
47,technician,married,basic.6y,no,no,cellular,164,no
24,blue-collar,single,high.school,yes,no,cellular,202,no
39,blue-collar,married,basic.9y,yes,no,cellular,791,no
88,retired,married,basic.4y,no,no,cellular,272,no
66,retired,married,unknown,no,no,cellular,667,no
85,retired,married,basic.4y,no,no,cellular,728,yes
89,retired,divorced,basic.4y,yes,no,cellular,314,yes
48,services,married,high.school,no,no,telephone,11,no
36,admin.,married,university.degree,yes,no,cellular,127,no
26,admin.,single,university.degree,yes,no,cellular,386,yes
36,management,divorced,university.degree,no,no,cellular,190,yes
36,management,divorced,university.degree,yes,no,cellular,337,yes
35,self-employed,single,university.degree,yes,yes,cellular,179,no
26,admin.,single,university.degree,yes,no,cellular,355,no
26,admin.,single,university.degree,yes,no,cellular,201,yes
39,entrepreneur,married,university.degree,yes,no,cellular,120,no
66,retired,married,unknown,no,no,cellular,332,no
86,retired,married,basic.4y,yes,no,cellular,288,yes
42,admin.,single,high.school,no,no,cellular,638,yes
44,management,married,university.degree,no,no,cellular,210,yes
38,management,married,university.degree,no,no,cellular,149,no
67,unknown,divorced,unknown,yes,no,cellular,220,yes
44,management,married,university.degree,no,yes,cellular,127,no
30,management,married,university.degree,unknown,unknown,cellular,210,no
46,services,married,university.degree,yes,no,cellular,630,yes
32,blue-collar,married,basic.4y,no,no,cellular,830,yes
31,student,single,unknown,unknown,unknown,cellular,708,yes
27,student,divorced,unknown,no,no,telephone,9,no
28,management,single,university.degree,yes,no,cellular,358,yes
32,blue-collar,married,basic.4y,no,no,telephone,606,yes
45,unemployed,married,high.school,no,no,cellular,1081,yes
26,admin.,single,university.degree,yes,no,telephone,9,no
38,technician,single,professional.course,yes,no,cellular,284,yes
83,retired,divorced,basic.4y,yes,no,cellular,405,no
29,admin.,single,high.school,yes,no,cellular,216,yes
60,admin.,married,professional.course,yes,yes,cellular,261,yes
45,unemployed,married,professional.course,no,no,telephone,1405,yes
45,unemployed,married,professional.course,no,no,cellular,679,yes
27,technician,single,university.degree,yes,no,cellular,404,yes
38,technician,single,professional.course,no,no,cellular,430,yes
33,admin.,married,high.school,yes,no,cellular,202,yes
58,technician,married,professional.course,yes,no,cellular,156,no
33,admin.,single,university.degree,yes,no,cellular,761,no
65,technician,married,professional.course,no,no,cellular,263,no
26,technician,single,basic.9y,yes,no,cellular,305,yes
34,admin.,single,high.school,no,no,cellular,204,yes
27,admin.,single,university.degree,no,no,cellular,167,yes
38,technician,single,professional.course,yes,no,cellular,386,yes
83,retired,divorced,basic.4y,no,no,cellular,268,yes
38,services,single,high.school,yes,no,telephone,1,no
24,technician,single,professional.course,yes,no,cellular,1042,yes
29,admin.,single,university.degree,no,no,cellular,110,no
64,retired,divorced,basic.4y,yes,yes,telephone,211,yes
29,technician,single,professional.course,unknown,unknown,cellular,255,yes
38,services,single,high.school,no,no,cellular,256,yes
28,services,single,high.school,yes,yes,telephone,5,no
31,student,single,unknown,yes,no,telephone,69,no
32,technician,married,university.degree,no,no,cellular,175,no
27,management,single,university.degree,no,no,cellular,303,no
69,retired,married,basic.4y,no,no,cellular,258,no
29,technician,single,professional.course,yes,no,cellular,157,no
23,student,single,basic.9y,yes,yes,cellular,218,yes
23,student,single,basic.9y,yes,no,cellular,502,no
29,technician,single,professional.course,no,no,cellular,273,yes
82,retired,married,university.degree,no,no,cellular,81,no
71,retired,married,high.school,no,no,cellular,363,yes
33,services,married,professional.course,no,no,telephone,5,no
31,blue-collar,single,basic.9y,yes,no,telephone,5,no
31,services,single,high.school,no,no,telephone,10,no
27,admin.,single,university.degree,yes,no,telephone,13,no
50,housemaid,divorced,basic.4y,no,no,telephone,57,no
57,admin.,divorced,high.school,no,no,cellular,473,yes
30,technician,single,professional.course,no,no,cellular,275,no
21,student,single,unknown,no,no,telephone,9,no
25,management,single,university.degree,no,no,telephone,5,no
30,technician,single,professional.course,no,no,cellular,706,no
84,retired,divorced,unknown,no,no,cellular,333,yes
82,housemaid,married,basic.4y,no,no,telephone,279,yes
30,technician,single,professional.course,no,no,cellular,221,yes
86,retired,married,unknown,yes,yes,cellular,211,yes
32,unemployed,married,high.school,no,no,telephone,6,no
34,admin.,married,professional.course,yes,yes,cellular,409,yes
34,admin.,married,professional.course,no,no,cellular,230,yes
31,admin.,single,university.degree,yes,yes,cellular,194,yes
53,management,divorced,university.degree,no,no,cellular,404,yes
61,management,married,professional.course,no,no,cellular,380,no
30,technician,single,professional.course,unknown,unknown,telephone,808,yes
32,student,single,high.school,no,no,cellular,407,no
86,retired,married,unknown,yes,no,cellular,340,yes
24,student,single,high.school,yes,yes,cellular,251,yes
52,admin.,married,professional.course,no,yes,cellular,506,yes
60,retired,married,high.school,no,no,cellular,1640,yes
19,student,single,basic.4y,yes,no,cellular,396,yes
36,management,married,university.degree,unknown,unknown,cellular,331,yes
33,technician,married,university.degree,yes,no,telephone,161,no
23,student,single,professional.course,yes,no,cellular,316,yes
60,retired,married,high.school,no,no,cellular,200,yes
52,admin.,married,professional.course,no,no,cellular,953,yes
45,admin.,divorced,university.degree,no,yes,telephone,173,no
39,entrepreneur,married,professional.course,no,no,telephone,511,yes
33,technician,married,university.degree,yes,no,cellular,110,no
33,technician,married,university.degree,no,no,cellular,216,yes
23,student,single,professional.course,no,no,cellular,213,yes
34,admin.,married,high.school,no,yes,cellular,214,no
35,admin.,married,university.degree,yes,no,telephone,7,no
19,student,single,basic.6y,yes,no,cellular,161,yes
37,admin.,married,university.degree,no,yes,cellular,173,yes
36,unemployed,single,high.school,yes,no,cellular,225,yes
82,retired,divorced,basic.4y,yes,no,cellular,143,yes
41,admin.,married,unknown,yes,no,cellular,228,no
33,technician,single,university.degree,yes,no,cellular,463,yes
23,admin.,single,university.degree,no,no,cellular,270,yes
24,admin.,single,university.degree,no,no,cellular,303,yes
56,admin.,married,basic.9y,yes,yes,cellular,319,yes
77,retired,married,basic.4y,yes,no,cellular,190,yes
19,student,single,basic.6y,yes,yes,cellular,452,yes
38,admin.,married,university.degree,no,no,cellular,79,no
23,student,single,basic.9y,yes,no,cellular,954,yes
30,technician,single,university.degree,no,no,cellular,327,yes
36,technician,married,university.degree,unknown,unknown,cellular,1334,yes
34,technician,single,university.degree,no,no,cellular,152,no
34,technician,single,university.degree,no,no,cellular,285,yes
26,technician,single,university.degree,no,no,cellular,374,yes
41,management,divorced,university.degree,no,no,cellular,164,yes
36,technician,married,university.degree,yes,no,cellular,328,yes
26,technician,single,university.degree,yes,no,cellular,284,yes
34,technician,single,university.degree,no,no,cellular,155,no
34,technician,single,university.degree,no,yes,telephone,231,yes
31,services,single,high.school,yes,no,cellular,336,yes
25,student,single,high.school,no,no,telephone,185,yes
48,housemaid,married,basic.4y,yes,no,telephone,9,no
55,unemployed,married,basic.4y,yes,no,telephone,6,no
50,management,married,university.degree,no,no,telephone,84,no
38,blue-collar,single,high.school,yes,no,cellular,263,yes
41,unemployed,married,high.school,yes,yes,cellular,175,yes
33,admin.,married,university.degree,no,no,cellular,208,yes
33,admin.,married,university.degree,no,yes,cellular,397,yes
33,technician,married,professional.course,no,no,cellular,569,yes
32,technician,married,basic.9y,yes,no,cellular,155,yes
32,technician,married,basic.9y,no,no,cellular,183,yes
41,unemployed,married,high.school,no,no,cellular,182,yes
33,admin.,married,university.degree,yes,yes,telephone,396,yes
50,management,married,university.degree,no,no,cellular,718,no
28,blue-collar,single,university.degree,yes,no,cellular,62,no
37,admin.,married,high.school,yes,no,cellular,155,no
26,self-employed,single,university.degree,yes,no,cellular,318,no
28,blue-collar,single,university.degree,unknown,unknown,cellular,744,yes
31,technician,married,university.degree,no,no,cellular,261,no
29,admin.,single,university.degree,yes,no,cellular,180,no
26,self-employed,single,university.degree,yes,no,cellular,333,no
22,services,single,professional.course,yes,no,cellular,84,no
58,admin.,married,high.school,no,no,cellular,337,yes
23,student,single,high.school,no,yes,cellular,409,yes
21,student,single,unknown,no,no,cellular,145,no
53,technician,married,university.degree,no,no,cellular,156,yes
30,housemaid,single,university.degree,no,no,cellular,103,no
31,technician,married,university.degree,no,no,cellular,244,yes
35,technician,married,professional.course,yes,no,cellular,317,no
33,admin.,married,university.degree,yes,no,cellular,272,yes
35,technician,married,professional.course,yes,no,cellular,447,no
54,admin.,divorced,university.degree,yes,no,cellular,112,no
35,technician,married,professional.course,yes,no,cellular,390,no
33,admin.,married,university.degree,yes,no,telephone,217,no
30,services,single,high.school,yes,no,cellular,405,no
21,student,single,unknown,no,no,cellular,150,no
32,technician,married,high.school,no,no,cellular,245,no
58,admin.,married,university.degree,no,no,cellular,272,yes
29,admin.,single,high.school,no,no,cellular,134,no
28,management,single,university.degree,no,no,cellular,133,no
30,technician,single,university.degree,yes,no,cellular,173,yes
36,admin.,divorced,university.degree,yes,yes,cellular,157,no
23,student,single,university.degree,yes,no,cellular,349,no
31,admin.,married,university.degree,yes,no,cellular,232,yes
33,unemployed,single,unknown,yes,no,cellular,224,yes
33,technician,single,professional.course,yes,no,cellular,246,no
33,technician,single,professional.course,yes,no,cellular,395,yes
25,student,single,unknown,no,no,cellular,732,yes
60,retired,married,professional.course,no,no,telephone,618,no
27,admin.,single,high.school,no,no,telephone,6,no
31,admin.,single,high.school,no,no,cellular,262,yes
34,technician,married,professional.course,yes,no,telephone,157,no
48,services,married,basic.6y,no,no,cellular,188,yes
32,admin.,married,high.school,no,no,cellular,169,no
30,student,single,professional.course,unknown,unknown,cellular,132,no
32,admin.,single,university.degree,yes,no,cellular,290,no
32,admin.,married,high.school,yes,no,cellular,156,no
30,student,single,professional.course,yes,no,telephone,379,no
30,student,single,professional.course,yes,no,cellular,1616,no
30,student,single,professional.course,no,no,cellular,162,no
32,admin.,married,high.school,yes,no,cellular,1298,yes
